loss,batch_in_data,epoc,batch_in_test
1.65510416,112640,15,55
1.231160045,114688,15,56
3.324025393,116736,15,57
2.207333565,118784,15,58
0.965054989,120832,15,59
1.745253086,122880,15,60
1.245763659,124928,15,61
2.48517561,126976,15,62
2.203542709,129024,15,63
0.997968853,131072,15,64
1.652917862,133120,15,65
2.280099392,135168,15,66
0.888783336,137216,15,67
0.072006822,0,16,0
0.517925978,2048,16,1
0.538770795,4096,16,2
0.098826513,6144,16,3
0.088205576,8192,16,4
0.304992855,10240,16,5
0.403526843,12288,16,6
0.252933472,14336,16,7
0.141824782,16384,16,8
0.039678499,18432,16,9
0.065205492,20480,16,10
0.11975456,22528,16,11
0.088162586,24576,16,12
0.203446776,26624,16,13
0.159343973,28672,16,14
0.166230261,30720,16,15
0.148772284,32768,16,16
0.043580446,34816,16,17
0.07695283,36864,16,18
0.050409794,38912,16,19
0.117320828,40960,16,20
0.079724714,43008,16,21
0.116289772,45056,16,22
0.082711034,47104,16,23
0.105933368,49152,16,24
0.149799258,51200,16,25
0.21102868,53248,16,26
0.408360898,55296,16,27
0.418786049,57344,16,28
0.119012915,59392,16,29
0.170667961,61440,16,30
0.136271477,63488,16,31
0.319930106,65536,16,32
0.427981466,67584,16,33
0.229119182,69632,16,34
0.672837734,71680,16,35
0.205841631,73728,16,36
0.157196149,75776,16,37
0.1533968,77824,16,38
0.175447911,79872,16,39
0.446771353,81920,16,40
1.196472526,83968,16,41
3.037374496,86016,16,42
1.831538081,88064,16,43
0.742717743,90112,16,44
1.379181147,92160,16,45
0.900990188,94208,16,46
2.75984478,96256,16,47
1.90850842,98304,16,48
0.541584373,100352,16,49
0.490759283,102400,16,50
0.18475695,104448,16,51
0.282406002,106496,16,52
0.184625894,108544,16,53
0.077002399,110592,16,54
0.1935599,112640,16,55
0.879850864,114688,16,56
2.783171654,116736,16,57
1.837768197,118784,16,58
0.719904304,120832,16,59
1.160481215,122880,16,60
0.904418826,124928,16,61
1.724073648,126976,16,62
1.224352956,129024,16,63
0.616283715,131072,16,64
1.688469648,133120,16,65
2.39307785,135168,16,66
0.936720133,137216,16,67
0.204095766,0,17,0
4.888286591,2048,17,1
0.952374876,4096,17,2
0.197233334,6144,17,3
0.569880843,8192,17,4
0.137187257,10240,17,5
0.012188659,12288,17,6
0.050884206,14336,17,7
0.076521888,16384,17,8
0.030159287,18432,17,9
0.059269622,20480,17,10
0.112782247,22528,17,11
0.467105895,24576,17,12
1.231529355,26624,17,13
1.096138477,28672,17,14
1.257084489,30720,17,15
0.848723352,32768,17,16
0.333457679,34816,17,17
0.228191167,36864,17,18
0.078462169,38912,17,19
0.102957025,40960,17,20
0.047624387,43008,17,21
0.127461821,45056,17,22
0.108828261,47104,17,23
0.108071193,49152,17,24
0.249504298,51200,17,25
0.599415481,53248,17,26
1.412432194,55296,17,27
1.165677905,57344,17,28
0.26343745,59392,17,29
0.350688338,61440,17,30
0.302676558,63488,17,31
0.800961614,65536,17,32
0.925448358,67584,17,33
0.40166989,69632,17,34
1.038267851,71680,17,35
0.432563901,73728,17,36
0.347194105,75776,17,37
0.299476177,77824,17,38
0.430954099,79872,17,39
1.01945889,81920,17,40
1.358151436,83968,17,41
2.794375896,86016,17,42
1.727117181,88064,17,43
0.74460876,90112,17,44
1.46516788,92160,17,45
0.78486824,94208,17,46
2.162666321,96256,17,47
1.711883068,98304,17,48
0.620746791,100352,17,49
0.754493415,102400,17,50
0.326217026,104448,17,51
0.429966271,106496,17,52
0.271090806,108544,17,53
0.731896877,110592,17,54
0.794946551,112640,17,55
0.892001808,114688,17,56
2.03519845,116736,17,57
1.361367583,118784,17,58
0.681039095,120832,17,59
1.501731038,122880,17,60
0.864829183,124928,17,61
0.700563967,126976,17,62
0.476596832,129024,17,63
0.209457025,131072,17,64
0.970266044,133120,17,65
1.247102857,135168,17,66
0.491043419,137216,17,67
0.05276183,0,18,0
0.541800857,2048,18,1
0.556168318,4096,18,2
0.14426215,6144,18,3
0.126350716,8192,18,4
0.043545615,10240,18,5
0.009467293,12288,18,6
0.046975877,14336,18,7
0.078699723,16384,18,8
0.051778682,18432,18,9
0.117426284,20480,18,10
0.115475476,22528,18,11
0.102697894,24576,18,12
0.160707697,26624,18,13
0.111103371,28672,18,14
0.173937067,30720,18,15
0.145422041,32768,18,16
0.073318958,34816,18,17
0.097614549,36864,18,18
0.047591157,38912,18,19
0.110607862,40960,18,20
0.088181317,43008,18,21
0.202528596,45056,18,22
0.171009943,47104,18,23
0.110594712,49152,18,24
0.284046054,51200,18,25
0.247432932,53248,18,26
0.319772393,55296,18,27
0.331180096,57344,18,28
0.125466168,59392,18,29
0.33126685,61440,18,30
0.30016759,63488,18,31
0.910971999,65536,18,32
1.033746004,67584,18,33
0.40242517,69632,18,34
0.796995163,71680,18,35
0.40750128,73728,18,36
0.571980357,75776,18,37
0.37688911,77824,18,38
0.211599171,79872,18,39
0.627259135,81920,18,40
1.275181413,83968,18,41
3.499480724,86016,18,42
2.160518646,88064,18,43
0.845561564,90112,18,44
1.534522057,92160,18,45
0.922502697,94208,18,46
2.621003866,96256,18,47
1.891357422,98304,18,48
0.628624797,100352,18,49
0.719873369,102400,18,50
0.254987746,104448,18,51
0.271234453,106496,18,52
0.190487966,108544,18,53
0.201375604,110592,18,54
0.319339871,112640,18,55
1.049762845,114688,18,56
2.913218498,116736,18,57
1.842984438,118784,18,58
0.793868661,120832,18,59
1.666910768,122880,18,60
1.004057169,124928,18,61
1.456915855,126976,18,62
1.277228594,129024,18,63
0.5778476,131072,18,64
1.629109144,133120,18,65
2.217135906,135168,18,66
0.8707937,137216,18,67
0.251655012,0,19,0
0.13165614,2048,19,1
0.142863423,4096,19,2
0.263990015,6144,19,3
0.624617159,8192,19,4
0.108901143,10240,19,5
0.027746601,12288,19,6
0.14342688,14336,19,7
0.157988369,16384,19,8
0.052493744,18432,19,9
0.085961521,20480,19,10
0.151705399,22528,19,11
0.102255002,24576,19,12
0.117976621,26624,19,13
0.129715204,28672,19,14
0.125890017,30720,19,15
0.131943986,32768,19,16
0.209121466,34816,19,17
0.215888172,36864,19,18
0.19289273,38912,19,19
1.723891139,40960,19,20
0.151185736,43008,19,21
0.088970855,45056,19,22
0.086333469,47104,19,23
0.095698163,49152,19,24
0.100187346,51200,19,25
0.162226155,53248,19,26
0.373486638,55296,19,27
0.439032406,57344,19,28
0.17661263,59392,19,29
0.396719277,61440,19,30
0.354176968,63488,19,31
0.951117456,65536,19,32
1.100262165,67584,19,33
0.375553876,69632,19,34
0.644810438,71680,19,35
0.314390808,73728,19,36
0.391802341,75776,19,37
0.324612021,77824,19,38
0.205289587,79872,19,39
0.615472376,81920,19,40
1.225824714,83968,19,41
2.699659824,86016,19,42
1.835109234,88064,19,43
0.755801141,90112,19,44
1.27164042,92160,19,45
0.813426793,94208,19,46
2.431315184,96256,19,47
1.793145776,98304,19,48
0.687250316,100352,19,49
0.676723123,102400,19,50
0.109756552,104448,19,51
0.155365184,106496,19,52
0.135477513,108544,19,53
0.326735854,110592,19,54
0.553492546,112640,19,55
0.986453176,114688,19,56
2.40697217,116736,19,57
1.608686566,118784,19,58
0.668948591,120832,19,59
1.370784521,122880,19,60
0.930219114,124928,19,61
1.661542773,126976,19,62
1.81413722,129024,19,63
0.849651575,131072,19,64
1.308779955,133120,19,65
1.998681188,135168,19,66
0.824071169,137216,19,67
0.082262486,0,20,0
0.16182968,2048,20,1
0.100822017,4096,20,2
0.173272356,6144,20,3
0.12211147,8192,20,4
0.078304939,10240,20,5
0.027117385,12288,20,6
0.110991612,14336,20,7
0.12361677,16384,20,8
0.046397787,18432,20,9
0.066656902,20480,20,10
0.112256378,22528,20,11
0.250525892,24576,20,12
0.451876909,26624,20,13
0.22788918,28672,20,14
0.334747106,30720,20,15
0.17745918,32768,20,16
0.409421831,34816,20,17
0.249384761,36864,20,18
0.086289831,38912,20,19
0.146525979,40960,20,20
0.043112639,43008,20,21
0.089208484,45056,20,22
0.078601874,47104,20,23
0.110798307,49152,20,24
0.107448325,51200,20,25
0.122432873,53248,20,26
0.07275638,55296,20,27
0.114213839,57344,20,28
0.07300134,59392,20,29
0.218659014,61440,20,30
0.219396025,63488,20,31
0.778697133,65536,20,32
0.907085299,67584,20,33
0.288913757,69632,20,34
0.35921973,71680,20,35
0.149229363,73728,20,36
0.170150623,75776,20,37
0.186568856,77824,20,38
0.241413504,79872,20,39
0.549914241,81920,20,40
0.729582429,83968,20,41
1.468992114,86016,20,42
1.034182668,88064,20,43
0.448690921,90112,20,44
0.949087918,92160,20,45
0.594789207,94208,20,46
1.99775672,96256,20,47
1.672020197,98304,20,48
0.60729152,100352,20,49
0.558808506,102400,20,50
0.106215112,104448,20,51
0.207579568,106496,20,52
0.141569242,108544,20,53
0.103904434,110592,20,54
0.214818045,112640,20,55
0.178373098,114688,20,56
0.427005708,116736,20,57
0.286557585,118784,20,58
0.135412812,120832,20,59
0.395046234,122880,20,60
0.331563115,124928,20,61
0.651491642,126976,20,62
0.728777349,129024,20,63
0.334762245,131072,20,64
0.965523124,133120,20,65
1.298297167,135168,20,66
0.525087535,137216,20,67
0.019193126,0,21,0
0.078363545,2048,21,1
0.094753474,4096,21,2
7.012161732,6144,21,3
3.647300482,8192,21,4
0.143879324,10240,21,5
0.064637147,12288,21,6
0.094484635,14336,21,7
0.111542359,16384,21,8
0.040133618,18432,21,9
0.073554404,20480,21,10
0.174913988,22528,21,11
0.093425281,24576,21,12
0.147506669,26624,21,13
0.238389954,28672,21,14
0.30082351,30720,21,15
0.389487863,32768,21,16
0.047061071,34816,21,17
0.087191232,36864,21,18
0.068222485,38912,21,19
0.224749178,40960,21,20
0.048435573,43008,21,21
0.102874525,45056,21,22
0.099502757,47104,21,23
0.080447353,49152,21,24
0.100726716,51200,21,25
0.723002493,53248,21,26
2.353788614,55296,21,27
1.637107372,57344,21,28
0.757718265,59392,21,29
1.105831504,61440,21,30
0.391088486,63488,21,31
0.847512662,65536,21,32
0.924175262,67584,21,33
0.299352527,69632,21,34
0.386457562,71680,21,35
0.211772472,73728,21,36
0.305838853,75776,21,37
0.293253124,77824,21,38
0.393767476,79872,21,39
0.825170755,81920,21,40
0.558853865,83968,21,41
0.771308482,86016,21,42
0.389680207,88064,21,43
0.217750371,90112,21,44
1.00629282,92160,21,45
0.487864017,94208,21,46
1.273980379,96256,21,47
1.224033833,98304,21,48
0.596750557,100352,21,49
0.631887376,102400,21,50
0.116699114,104448,21,51
0.153609142,106496,21,52
0.1226914,108544,21,53
0.204043522,110592,21,54
0.333395153,112640,21,55
0.182318032,114688,21,56
0.322768956,116736,21,57
0.209290758,118784,21,58
0.109054886,120832,21,59
0.570021212,122880,21,60
0.451528728,124928,21,61
0.271299273,126976,21,62
0.274727225,129024,21,63
0.166663185,131072,21,64
0.275074273,133120,21,65
0.412234217,135168,21,66
0.213150427,137216,21,67
0.099525116,0,22,0
0.155140996,2048,22,1
0.114891291,4096,22,2
0.088180415,6144,22,3
0.147420138,8192,22,4
0.044743918,10240,22,5
0.06931866,12288,22,6
0.13563554,14336,22,7
0.123133063,16384,22,8
0.044969618,18432,22,9
0.081924386,20480,22,10
0.18195045,22528,22,11
0.10083241,24576,22,12
0.164129764,26624,22,13
0.191212595,28672,22,14
0.233779699,30720,22,15
0.312038183,32768,22,16
0.071568154,34816,22,17
0.109131478,36864,22,18
0.081742898,38912,22,19
0.21460712,40960,22,20
0.05479059,43008,22,21
0.146221682,45056,22,22
0.149132609,47104,22,23
0.063193746,49152,22,24
0.12644057,51200,22,25
0.887497485,53248,22,26
3.062903881,55296,22,27
1.918782353,57344,22,28
0.714354396,59392,22,29
0.840092182,61440,22,30
0.399051249,63488,22,31
1.006337881,65536,22,32
1.040583253,67584,22,33
0.436927587,69632,22,34
0.708554208,71680,22,35
0.452921361,73728,22,36
0.586128592,75776,22,37
0.467656136,77824,22,38
0.343132257,79872,22,39
0.70262754,81920,22,40
0.744834304,83968,22,41
1.416353345,86016,22,42
0.756475687,88064,22,43
0.317918241,90112,22,44
1.110654831,92160,22,45
0.580917835,94208,22,46
1.687190413,96256,22,47
1.49700284,98304,22,48
0.549361646,100352,22,49
0.701753855,102400,22,50
0.439107269,104448,22,51
0.52788204,106496,22,52
0.305595905,108544,22,53
0.354576081,110592,22,54
0.401706964,112640,22,55
0.299423397,114688,22,56
0.609758496,116736,22,57
0.355526477,118784,22,58
0.201282889,120832,22,59
0.497715592,122880,22,60
0.27647832,124928,22,61
0.233023927,126976,22,62
0.288225949,129024,22,63
0.158861458,131072,22,64
0.668670177,133120,22,65
0.873500049,135168,22,66
0.358084768,137216,22,67
0.026832879,0,23,0
0.108122043,2048,23,1
0.097557805,4096,23,2
0.157515362,6144,23,3
0.182905987,8192,23,4
0.098229103,10240,23,5
0.13854605,12288,23,6
0.112135127,14336,23,7
0.100775123,16384,23,8
0.034524135,18432,23,9
0.059505034,20480,23,10
0.107563429,22528,23,11
0.091314837,24576,23,12
0.158857465,26624,23,13
0.09927699,28672,23,14
0.199687555,30720,23,15
0.248002633,32768,23,16
0.058267966,34816,23,17
0.091406219,36864,23,18
0.110777438,38912,23,19
0.303454697,40960,23,20
0.059885759,43008,23,21
0.158815876,45056,23,22
0.162013561,47104,23,23
0.07569474,49152,23,24
0.115829892,51200,23,25
0.462589711,53248,23,26
1.447150469,55296,23,27
1.125548482,57344,23,28
0.287214339,59392,23,29
0.405215472,61440,23,30
0.215835214,63488,23,31
0.657944858,65536,23,32
0.795868158,67584,23,33
0.314870298,69632,23,34
0.487330735,71680,23,35
0.405512094,73728,23,36
0.519678771,75776,23,37
0.396200359,77824,23,38
0.462718964,79872,23,39
1.009840012,81920,23,40
0.687561452,83968,23,41
0.885462821,86016,23,42
0.461295009,88064,23,43
0.224981993,90112,23,44
0.968275666,92160,23,45
0.482509226,94208,23,46
0.577291012,96256,23,47
0.643342137,98304,23,48
0.365231723,100352,23,49
0.473686039,102400,23,50
0.196844012,104448,23,51
0.195058897,106496,23,52
0.149486586,108544,23,53
0.453094244,110592,23,54
0.450756818,112640,23,55
0.273856103,114688,23,56
0.343408763,116736,23,57
0.284661829,118784,23,58
0.12463858,120832,23,59
0.432254255,122880,23,60
2.00647831,124928,23,61
0.382753015,126976,23,62
0.282869965,129024,23,63
0.296693891,131072,23,64
0.3958413,133120,23,65
0.471327096,135168,23,66
0.20017162,137216,23,67
0.1007834,0,24,0
0.276319206,2048,24,1
0.262812376,4096,24,2
0.249059409,6144,24,3
0.26157257,8192,24,4
0.071595661,10240,24,5
0.010684308,12288,24,6
0.052203517,14336,24,7
0.082718872,16384,24,8
0.03042141,18432,24,9
0.055131137,20480,24,10
0.105126679,22528,24,11
0.093822509,24576,24,12
0.104397506,26624,24,13
0.101763479,28672,24,14
0.254003704,30720,24,15
0.256492347,32768,24,16
0.04771468,34816,24,17
0.07750342,36864,24,18
0.307059705,38912,24,19
0.853076756,40960,24,20
0.052467126,43008,24,21
0.15740028,45056,24,22
0.165299937,47104,24,23
0.066684335,49152,24,24
0.119657323,51200,24,25
0.295767069,53248,24,26
0.825420141,55296,24,27
0.720618486,57344,24,28
0.438267231,59392,24,29
0.821594238,61440,24,30
0.39236635,63488,24,31
1.080408335,65536,24,32
1.141626239,67584,24,33
0.335632443,69632,24,34
0.368446231,71680,24,35
0.390088558,73728,24,36
0.735516787,75776,24,37
0.624347806,77824,24,38
0.249204516,79872,24,39
0.476492614,81920,24,40
0.616731405,83968,24,41
1.333218932,86016,24,42
0.831728101,88064,24,43
0.336776555,90112,24,44
1.055557847,92160,24,45
0.5691154,94208,24,46
1.842486858,96256,24,47
1.616513968,98304,24,48
0.607448041,100352,24,49
0.625676274,102400,24,50
0.152382672,104448,24,51
0.165159643,106496,24,52
0.127330095,108544,24,53
0.321088731,110592,24,54
0.325343907,112640,24,55
0.36830622,114688,24,56
0.601241708,116736,24,57
0.275659412,118784,24,58
0.208986744,120832,24,59
0.678539634,122880,24,60
0.430127263,124928,24,61
0.919450343,126976,24,62
0.921844959,129024,24,63
0.443061233,131072,24,64
0.533002377,133120,24,65
0.549013853,135168,24,66
0.249665648,137216,24,67
0.04626096,0,25,0
0.110734992,2048,25,1
0.133990586,4096,25,2
0.067992985,6144,25,3
0.116232999,8192,25,4
0.165907055,10240,25,5
0.105897479,12288,25,6
0.219416678,14336,25,7
0.20050928,16384,25,8
0.08182501,18432,25,9
0.118328013,20480,25,10
0.145018324,22528,25,11
0.229223669,24576,25,12
0.326176018,26624,25,13
0.358526677,28672,25,14
0.337322354,30720,25,15
0.29817614,32768,25,16
0.045473248,34816,25,17
0.072857402,36864,25,18
0.086616173,38912,25,19
0.194559008,40960,25,20
0.043769654,43008,25,21
0.090997756,45056,25,22
0.08190655,47104,25,23
0.122841805,49152,25,24
0.109282076,51200,25,25
0.381440431,53248,25,26
0.872129738,55296,25,27
0.567287385,57344,25,28
0.15798521,59392,25,29
0.218205974,61440,25,30
0.155899361,63488,25,31
0.477342397,65536,25,32
0.449096054,67584,25,33
0.170194864,69632,25,34
0.151311427,71680,25,35
0.134078518,73728,25,36
0.169954777,75776,25,37
0.160341978,77824,25,38
0.076325759,79872,25,39
0.214825347,81920,25,40
0.233614922,83968,25,41
0.360425591,86016,25,42
0.222738519,88064,25,43
0.120798342,90112,25,44
0.605002046,92160,25,45
0.30036974,94208,25,46
0.536568165,96256,25,47
0.543833137,98304,25,48
0.284079224,100352,25,49
0.433499783,102400,25,50
0.364502609,104448,25,51
0.167628959,106496,25,52
0.097706035,108544,25,53
0.081983224,110592,25,54
0.185002923,112640,25,55
0.116761975,114688,25,56
0.179210529,116736,25,57
0.222920761,118784,25,58
0.128915966,120832,25,59
0.308217227,122880,25,60
0.409833997,124928,25,61
1.293770313,126976,25,62
1.533113837,129024,25,63
0.789641261,131072,25,64
0.564674854,133120,25,65
0.533896089,135168,25,66
0.239343494,137216,25,67
0.03252304,0,26,0
0.153733402,2048,26,1
0.141957521,4096,26,2
0.15673466,6144,26,3
0.151323318,8192,26,4
0.115278736,10240,26,5
0.023800746,12288,26,6
0.057113897,14336,26,7
0.077571064,16384,26,8
0.031956661,18432,26,9
0.136485279,20480,26,10
0.136381254,22528,26,11
0.131302208,24576,26,12
0.204531625,26624,26,13
0.201867253,28672,26,14
0.156112328,30720,26,15
0.168367714,32768,26,16
0.159986839,34816,26,17
0.342157155,36864,26,18
0.194688797,38912,26,19
0.185777903,40960,26,20
0.206210598,43008,26,21
0.459572822,45056,26,22
0.38191551,47104,26,23
0.236365139,49152,26,24
0.402293205,51200,26,25
0.202036738,53248,26,26
0.08824002,55296,26,27
0.116082273,57344,26,28
0.082921885,59392,26,29
0.15187858,61440,26,30
0.078685507,63488,26,31
0.07978224,65536,26,32
0.146153808,67584,26,33
0.08260715,69632,26,34
0.240535483,71680,26,35
0.434273183,73728,26,36
0.76576972,75776,26,37
0.597791195,77824,26,38
0.19786863,79872,26,39
0.410054833,81920,26,40
0.271083772,83968,26,41
0.288692355,86016,26,42
0.341610163,88064,26,43
0.155777901,90112,26,44
0.302135497,92160,26,45
0.282083213,94208,26,46
0.79885751,96256,26,47
0.594289899,98304,26,48
0.232876658,100352,26,49
0.673922777,102400,26,50
1.099058867,104448,26,51
1.423138022,106496,26,52
0.78356576,108544,26,53
0.470651031,110592,26,54
0.685142815,112640,26,55
0.436482698,114688,26,56
0.471701473,116736,26,57
0.527582407,118784,26,58
0.228372842,120832,26,59
0.207103327,122880,26,60
0.349071473,124928,26,61
1.398357868,126976,26,62
1.601617813,129024,26,63
0.795264482,131072,26,64
0.72033453,133120,26,65
